,book_id,goodreads_book_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,category
1571,1572,25100,50,156389226X,9781563892260.0,"Neil Gaiman, Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson",1991.0,The Sandman: Dream Country,Dream Country (The Sandman #3),eng,4.28,67753,1786,1814,9096,22186,39050,https://images.gr-assets.com/books/1402485052m/25100.jpg,https://images.gr-assets.com/books/1402485052s/25100.jpg,"['Fantasy Fiction', 'Science Fiction', 'Fantasy & Horror Comics & Graphic Novels', 'DC Comics & Graphic Novels']"
1572,1573,5360,95,0-385337930,9780385337940.0,John Grisham,2001.0,A Painted House,A Painted House,eng,3.67,59974,2048,6355,18253,21725,15711,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
1573,1574,18423,127,0-441007317,9780441007320.0,"Ursula K. Le Guin, Lech Jęczmyk",1969.0,The Left Hand of Darkness,The Left Hand of Darkness,eng,4.05,61888,1170,3497,13266,26812,27431,https://images.gr-assets.com/books/1488213612m/18423.jpg,https://images.gr-assets.com/books/1488213612s/18423.jpg,['other']
1574,1575,3213286,77,0-142412147,9780142412140.0,"John Green, Maureen Johnson, Lauren Myracle",2008.0,Let It Snow: Three Holiday Romances,Let It Snow: Three Holiday Romances,eng,3.84,57632,1110,4837,20638,28643,21289,https://images.gr-assets.com/books/1489409554m/3213286.jpg,https://images.gr-assets.com/books/1489409554s/3213286.jpg,['other']
1575,1576,7912007,80,1439192561,9781439192570.0,Stephen King,2010.0,"Full Dark, No Stars","Full Dark, No Stars",en-US,4.03,60672,682,2494,14005,28981,23185,https://images.gr-assets.com/books/1327892855m/7912007.jpg,https://images.gr-assets.com/books/1327892855s/7912007.jpg,"['Mentally ill', 'Mentally ill--Fiction', 'Retribution', 'Retribution--Fiction', 'Revenge', 'Revenge--Fiction', 'Terminally ill', 'Terminally ill--Fiction', 'Husband and wife', 'Husband and wife--Fiction', 'Rape victims', 'Rape victims--Fiction', 'Devil', 'Devil--Fiction', 'Horror tales, American', 'Short stories, American', 'PS3561.I483 F85 2010', '813/.54']"
1576,1577,20696006,62,0-805095152,9780805095160.0,Atul Gawande,2014.0,Being Mortal: Medicine and What Matters in the End,Being Mortal: Medicine and What Matters in the End,eng,4.4,56510,982,1507,5579,19732,37767,https://images.gr-assets.com/books/1408324949m/20696006.jpg,https://images.gr-assets.com/books/1408324949s/20696006.jpg,['other']
1577,1578,32439,82,0-553582917,9780553582920.0,Dean Koontz,1987.0,Intensity,Intensity,eng,4.04,58062,991,2621,12745,21582,23353,https://images.gr-assets.com/books/1308458213m/32439.jpg,https://images.gr-assets.com/books/1308458213s/32439.jpg,['other']
1578,1579,6472246,15,0-446552445,9780446552450.0,Chelsea Handler,2010.0,Chelsea Chelsea Bang Bang,Chelsea Chelsea Bang Bang,en-US,3.81,55355,1536,4300,15147,19625,17331,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
1579,1580,37793,603,1406914835,9781406914830.0,"Henrik Ibsen, Michael   Meyer",1879.0,Et dukkehjem,A Doll's House,eng,3.69,69450,1820,7074,23481,28984,18133,https://images.gr-assets.com/books/1427119396m/37793.jpg,https://images.gr-assets.com/books/1427119396s/37793.jpg,
1580,1581,12658,47,0-375760377,9780375760370.0,James A. Michener,1959.0,Hawaii,Hawaii,en-GB,4.18,59963,561,1806,10458,21787,27036,https://images.gr-assets.com/books/1415585664m/12658.jpg,https://images.gr-assets.com/books/1415585664s/12658.jpg,['other']
1581,1582,48328,92,0-413757102,9780413757100.0,Richard Yates,1961.0,Revolutionary Road,Revolutionary Road,eng,3.89,56550,1576,4445,14100,23791,20808,https://images.gr-assets.com/books/1353721885m/48328.jpg,https://images.gr-assets.com/books/1353721885s/48328.jpg,['other']
1582,1583,25373,34,0-375835318,9780375835320.0,"Rachel Cohn, David Levithan",2006.0,Nick & Norah's Infinite Playlist,Nick & Norah's Infinite Playlist,en-US,3.73,60372,2378,6204,19509,23714,19709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
1583,1584,18545,43,0-802132758,9780802132760.0,"Tom Stoppard, Henry Popkin",1966.0,Rosencrantz and Guildenstern are Dead,Rosencrantz and Guildenstern Are Dead,eng,4.06,67077,1394,3749,12598,23414,28628,https://images.gr-assets.com/books/1338735611m/18545.jpg,https://images.gr-assets.com/books/1338735611s/18545.jpg,['other']
1584,1585,9409458,76,0-545259088,9780545259090.0,Maggie Stiefvater,2011.0,Forever,"Forever (The Wolves of Mercy Falls, #3)",eng,3.91,85034,2005,6338,21233,29682,32030,https://images.gr-assets.com/books/1285771367m/9409458.jpg,https://images.gr-assets.com/books/1285771367s/9409458.jpg,['other']
1585,1586,607639,88,1573226521,9781573226520.0,Alex Garland,1996.0,The Beach,The Beach,eng,3.91,52333,838,3254,13336,22974,17181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"['Beaches', 'Beaches--Southeast Asia--Fiction', 'Utopian fiction', 'PR6057.A639 B4 1997', '823.914']"
1586,1587,6617928,36,0-143145541,9780143145550.0,"Beth Hoffman, Jenna Lamia",2010.0,Saving CeeCee Honeycutt,Saving CeeCee Honeycutt,eng,3.92,54341,837,3460,15864,26904,19817,https://images.gr-assets.com/books/1348364490m/6617928.jpg,https://images.gr-assets.com/books/1348364490s/6617928.jpg,['other']
1587,1588,10407279,46,0-575096578,9780575096580.0,Charlaine Harris,2012.0,Deadlocked,"Deadlocked (Sookie Stackhouse, #12)",eng,3.65,65932,2104,8469,25761,26265,20003,https://images.gr-assets.com/books/1357995380m/10407279.jpg,https://images.gr-assets.com/books/1357995380s/10407279.jpg,['other']
1588,1589,10579,93,1416524355,9781416524360.0,Stephen King,2002.0,Everything's Eventual: 14 Dark Tales,Everything's Eventual: 14 Dark Tales,eng,3.94,60932,492,2870,17240,26553,20182,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
1589,1590,91244,51,0-192750968,9780192750970.0,Beverly Cleary,1955.0,Beezus and Ramona,"Beezus and Ramona (Ramona, #1)",,3.97,75987,1553,3774,18481,27259,28072,https://images.gr-assets.com/books/1408924681m/91244.jpg,https://images.gr-assets.com/books/1408924681s/91244.jpg,['other']
1590,1591,13667,110,141650964X,9781416509650.0,Ursula K. Le Guin,1972.0,The Farthest Shore,"The Farthest Shore (Earthsea Cycle, #3)",,4.11,65626,765,2518,13315,25482,28681,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"['Fiction', 'Science Fiction']"
1591,1592,7667,78,0-099556316,9780099556310.0,Michael Crichton,1996.0,Airframe,Airframe,eng,3.66,59229,1251,5523,20402,22606,13638,https://images.gr-assets.com/books/1405420599m/7667.jpg,https://images.gr-assets.com/books/1405420599s/7667.jpg,['other']
1592,1593,13812,58,0-553564943,9780553564940.0,Raymond E. Feist,1982.0,Magician,"Magician: Apprentice (The Riftwar Saga, #1)",en-US,4.17,62432,806,2358,10465,22606,28713,https://images.gr-assets.com/books/1408317983m/13812.jpg,https://images.gr-assets.com/books/1408317983s/13812.jpg,['other']
1593,1594,854757,58,0-312987854,9780312987860.0,Jennifer Crusie,2004.0,Bet Me,Bet Me,eng,3.95,70737,1759,4253,16515,24613,26339,https://images.gr-assets.com/books/1316129534m/854757.jpg,https://images.gr-assets.com/books/1316129534s/854757.jpg,['other']
1594,1595,318431,113,0-316548189,9780316548180.0,Nelson Mandela,1994.0,Long Walk to Freedom: The Autobiography of Nelson Mandela,Long Walk to Freedom,eng,4.31,43927,664,1050,5745,15748,24714,https://images.gr-assets.com/books/1327997342m/318431.jpg,https://images.gr-assets.com/books/1327997342s/318431.jpg,['other']
1595,1596,20707959,78,038553714X,9780385537150.0,John Grisham,2014.0,Gray Mountain,Gray Mountain,eng,3.52,37379,2111,6961,19259,19923,11133,https://images.gr-assets.com/books/1403704671m/20707959.jpg,https://images.gr-assets.com/books/1403704671s/20707959.jpg,
1596,1597,122,82,034541005X,9780345410050.0,Bryce Courtenay,1989.0,The Power of One,"The Power of One (The Power of One, #1)",eng,4.34,57312,698,1628,6814,18645,32790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"['Fiction', 'Teen Fiction', 'Fiction Subjects']"
1597,1598,29999,207,0-752865331,9780752865330.0,Dashiell Hammett,1930.0,The Maltese Falcon,The Maltese Falcon,eng,3.92,58742,1107,3626,15765,25802,21048,https://images.gr-assets.com/books/1306421260m/29999.jpg,https://images.gr-assets.com/books/1306421260s/29999.jpg,['other']
1598,1599,8949352,45,0-312364423,9780312364430.0,Kristin Hannah,2011.0,Night Road,Night Road,en-US,4.17,58028,679,2158,9867,24088,26967,https://images.gr-assets.com/books/1282369257m/8949352.jpg,https://images.gr-assets.com/books/1282369257s/8949352.jpg,['other']
1599,1600,220970,96,0-515128635,9780515128640.0,Lee Child,1999.0,Tripwire,"Tripwire  (Jack Reacher, #3)",eng,4.07,55251,348,1899,13129,29196,22923,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
1600,1601,26329,146,055380491X,9780553804910.0,Daniel Goleman,1995.0,Emotional Intelligence,Emotional Intelligence: Why It Can Matter More Than IQ,eng,3.98,47661,972,2454,11475,19883,18357,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"['Psychology &amp; Psychiatry', 'Cognitive Psychology']"
1601,1602,6585201,20,045146317X,9780451463170.0,Jim Butcher,2010.0,Changes,"Changes (The Dresden Files, #12)",eng,4.54,66402,179,541,4967,21320,45474,https://images.gr-assets.com/books/1304027244m/6585201.jpg,https://images.gr-assets.com/books/1304027244s/6585201.jpg,"['Fiction', 'Fantasy']"
1602,1603,773951,78,0-670674249,9780670674240.0,"Munro Leaf, Robert Lawson",1936.0,The Story of Ferdinand,The Story of Ferdinand,,4.35,70961,925,1842,9512,18694,41574,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
1603,1604,270805,13,1416903569,9781416903570.0,Ellen Hopkins,2007.0,Impulse,"Impulse (Impulse, #1)",en-US,4.29,59804,969,2252,8580,16502,33702,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"['Suicide', 'Mental Illness', 'Psychiatric Hospitals', 'Interpersonal Relations', 'Novels In Verse']"
1604,1605,6440,880,0-140436588,9780140436590.0,Walter Scott,1819.0,Ivanhoe,Ivanhoe,eng,3.75,65828,1770,5665,20339,24748,18846,https://images.gr-assets.com/books/1405336818m/6440.jpg,https://images.gr-assets.com/books/1405336818s/6440.jpg,['other']
1605,1606,86663,43,0-312936222,9780312936230.0,Janet Evanovich,2004.0,Ten Big Ones,"Ten Big Ones (Stephanie Plum, #10)",en-US,4.13,76052,231,1800,16072,31940,30852,https://images.gr-assets.com/books/1171076278m/86663.jpg,https://images.gr-assets.com/books/1171076278s/86663.jpg,['other']
1606,1607,32506,115,0-446690457,9780446690450.0,Michael Connelly,1996.0,The Poet,"The Poet (Jack McEvoy, #1; Harry Bosch Universe, #5)",eng,4.19,56191,463,1421,9481,24104,25316,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
1607,1608,7719245,39,0-061985848,9780061985840.0,Kiersten White,2010.0,Paranormalcy,"Paranormalcy (Paranormalcy, #1)",eng,3.91,79959,2417,5678,18581,26208,29948,https://images.gr-assets.com/books/1496938681m/7719245.jpg,https://images.gr-assets.com/books/1496938681s/7719245.jpg,['other']
1608,1609,7351574,20,0-316087378,9780316087380.0,Mark Cotta Vaz,2010.0,Eclipse: The Official Illustrated Movie Companion,"Eclipse: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #3)",en-US,4.44,50084,560,1200,6140,10023,32452,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
1609,1610,13127599,41,0-061257095,9780061257090.0,Adriana Trigiani,2012.0,The Shoemaker's Wife,The Shoemaker's Wife,eng,3.98,53378,792,2976,13162,25169,19947,https://images.gr-assets.com/books/1329256279m/13127599.jpg,https://images.gr-assets.com/books/1329256279s/13127599.jpg,['other']
1610,1611,784911,47,1590387422,9781590387430.0,Brandon Mull,2006.0,Rise of the Evening Star,"Rise of the Evening Star (Fablehaven, #2)",,4.16,79266,2077,2777,12524,26994,37370,https://images.gr-assets.com/books/1386633982m/784911.jpg,https://images.gr-assets.com/books/1386633982s/784911.jpg,
1611,1612,10305231,80,1455806854,9781455806850.0,"Nora Roberts, MacLeod Andrews",2011.0,The Next Always,"The Next Always (Inn BoonsBoro, #1)",,4.11,54777,962,2449,11776,21571,26323,https://images.gr-assets.com/books/1491591796m/10305231.jpg,https://images.gr-assets.com/books/1491591796s/10305231.jpg,
1612,1613,2195464,120,0-307269191,9780307269200.0,"Haruki Murakami, Philip Gabriel",2007.0,走ることについて語るときに僕の語ること [Hashiru koto ni tsuite kataru toki ni boku no kataru koto],What I Talk About When I Talk About Running,eng,3.79,49344,820,3864,17403,25073,14580,https://images.gr-assets.com/books/1473397159m/2195464.jpg,https://images.gr-assets.com/books/1473397159s/2195464.jpg,['other']
1613,1614,8680278,39,1416995587,9781416995590.0,Jenny Han,2011.0,We'll Always Have Summer,"We'll Always Have Summer (Summer, #3)",en-US,4.17,68112,1305,3605,11571,19752,35154,https://images.gr-assets.com/books/1327054226m/8680278.jpg,https://images.gr-assets.com/books/1327054226s/8680278.jpg,
1614,1615,6480781,60,0-307268195,9780307268200.0,"Andre Agassi, J.R. Moehringer",2009.0,Open: An Autobiography,Open,eng,4.18,47185,653,1512,7611,20869,22056,https://images.gr-assets.com/books/1320520930m/6480781.jpg,https://images.gr-assets.com/books/1320520930s/6480781.jpg,['other']
1615,1616,136782,113,014240165X,9780142401650.0,Anthony Horowitz,2000.0,Alex Rider: Stormbreaker,"Stormbreaker (Alex Rider, #1)",eng,3.97,67602,1030,3881,16378,26045,25005,https://images.gr-assets.com/books/1288354739m/136782.jpg,https://images.gr-assets.com/books/1288354739s/136782.jpg,"[""Children's Fiction"", 'Family']"
1616,1617,21745,82,1590860624,9781590860620.0,"Lee Child, Dick Hill",2002.0,Without Fail ,"Without Fail (Jack Reacher, #6)",eng,4.16,53411,300,1283,10727,26737,24420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
1617,1618,95617,36,0-842377506,9780842377510.0,"Francine Rivers, Richard Ferrone",1993.0,A Voice in the Wind,"A Voice in the Wind (Mark of the Lion, #1)",en-US,4.6,55556,680,903,3382,10680,41275,https://images.gr-assets.com/books/1459567327m/95617.jpg,https://images.gr-assets.com/books/1459567327s/95617.jpg,['other']
1618,1619,8726744,11,031613290X,9780316132910.0,Stephenie Meyer,2005.0,,"The Twilight Saga Complete Collection  (Twilight, #1-4 + 3.5)",eng,4.31,56827,2262,2306,6572,10599,36050,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"['Romance', 'Teen Fiction']"
1619,1620,14817,97,057507681X,9780575076820.0,Philip K. Dick,1977.0,A Scanner Darkly ,A Scanner Darkly,eng,4.04,54014,767,2537,12216,24238,21786,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"['Literary Collections', 'English', 'Irish', 'Scottish', 'Welsh']"
1620,1621,6452796,63,1594488843,9781594488850.0,Daniel H. Pink,2008.0,Drive: The Surprising Truth About What Motivates Us,Drive: The Surprising Truth About What Motivates Us,,3.95,55889,1364,2883,12674,23552,19427,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
1621,1622,162898,798,1416534733,9781416534730.0,Mark Twain,1889.0,A Connecticut Yankee in King Arthur's Court,A Connecticut Yankee in King Arthur's Court,eng,3.76,50112,1764,5414,21300,27903,18980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
1622,1623,106069,36,1563894696,9781563894700.0,"Jeph Loeb, Tim Sale, Gregory Wright, Richard Starkings",1997.0,Batman: The Long Halloween,Batman: The Long Halloween,eng,4.29,54781,767,1573,7332,18937,30031,https://images.gr-assets.com/books/1350137101m/106069.jpg,https://images.gr-assets.com/books/1350137101s/106069.jpg,
1623,1624,298275,187,0-811201880,9780811201890.0,"Jean-Paul Sartre, Lloyd Alexander, Hayden Carruth",1938.0,La Nausée,Nausea,eng,3.91,50876,1414,3923,13419,22059,20095,https://images.gr-assets.com/books/1377674928m/298275.jpg,https://images.gr-assets.com/books/1377674928s/298275.jpg,['other']
1624,1625,1846,75,0-785268839,9780785268830.0,John Eldredge,2001.0,,Wild at Heart: Discovering the Secret of a Man's Soul,eng,3.93,50215,2397,3616,9966,16037,20597,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,['other']
1625,1626,5217282,12,1606410423,9781606410420.0,Brandon Mull,2009.0,"Fablehaven: Secrets of the Dragon Sanctuary (Fablehaven, #4)","Secrets of the Dragon Sanctuary (Fablehaven, #4)",eng,4.35,60744,925,1306,6784,19284,34272,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
1626,1627,3507,49,0-312349486,9780312349490.0,Janet Evanovich,2006.0,Twelve Sharp,"Twelve Sharp (Stephanie Plum, #12)",eng,4.14,74747,245,1783,15590,31095,30660,https://images.gr-assets.com/books/1316727699m/3507.jpg,https://images.gr-assets.com/books/1316727699s/3507.jpg,['other']
1627,1628,12287209,12,1784945153,9781784945152,Hugh Howey,2011.0,Wool,"Wool (Wool, #1)",eng,4.12,59191,982,2571,9520,22139,24532,https://images.gr-assets.com/books/1327889474m/12287209.jpg,https://images.gr-assets.com/books/1327889474s/12287209.jpg,['Handicraft']
