,user_id,science_fiction,adventures,drama,history,infantile,juvenile,humor,woman,thriller,horror,love,suspense,other
5975,8322,434,36,361,105,185,443,0,20,10,42,68,42,67
5976,8323,266,22,312,120,92,152,12,30,20,14,69,40,155
5977,8325,261,44,288,107,119,90,20,34,30,30,54,36,275
5978,8327,193,14,235,84,75,44,28,19,13,8,33,27,126
5979,8328,119,18,180,54,51,79,8,41,20,0,37,28,170
5980,8332,341,20,288,72,92,202,0,6,0,82,37,16,39
5981,8318,273,26,295,118,125,161,0,74,8,0,78,18,112
5982,8333,266,26,284,66,136,334,6,35,16,4,52,20,108
5983,8334,264,14,282,76,121,152,23,65,20,44,72,64,290
5984,8335,217,24,202,72,76,134,0,18,8,14,46,50,126
5985,8336,255,36,272,142,142,162,36,43,8,14,47,36,186
5986,3941,229,6,239,55,72,36,0,20,32,0,54,54,93
5987,5980,162,10,174,34,28,14,8,0,31,0,6,44,168
5988,6415,307,28,310,109,64,180,0,47,18,10,59,10,143
5989,8345,321,14,304,115,135,228,6,36,10,22,41,30,158
5990,8346,270,34,240,52,60,132,8,8,26,134,75,36,20
5991,5645,349,18,430,194,165,165,30,97,20,10,68,10,403
5992,5764,344,24,301,113,120,116,30,20,22,34,19,56,257
5993,8153,242,8,255,75,102,89,0,8,16,6,29,72,190
5994,8348,270,39,248,96,37,43,14,6,22,50,15,32,257
5995,8344,174,26,193,105,60,84,2,24,6,2,41,22,163
5996,6908,213,0,234,23,72,64,16,6,14,14,58,30,114
5997,8349,254,12,189,66,64,116,0,0,0,58,3,22,104
5998,8339,329,22,343,51,82,244,24,23,0,18,18,30,204
5999,8351,291,38,272,109,89,94,30,31,16,46,47,24,130
6000,8352,255,16,252,70,139,201,22,5,0,6,21,18,301
6001,8354,303,12,338,13,25,28,6,19,54,0,20,128,136
6002,3720,438,52,342,115,62,134,20,0,32,10,31,56,121
6003,1386,250,24,284,137,95,97,18,58,0,0,78,6,164
6004,8356,214,22,198,92,41,70,24,31,8,20,31,16,166
6005,7749,221,10,272,38,115,169,8,38,14,12,68,22,185
6006,4686,170,18,202,34,178,204,18,14,4,0,14,0,292
6007,8357,321,42,314,109,71,152,20,54,44,30,39,52,75
6008,8358,260,30,278,206,147,122,20,40,15,10,51,33,101
6009,8350,260,20,287,70,96,120,10,15,5,20,48,25,182
6010,8359,241,25,252,129,68,162,0,44,20,0,37,48,180
6011,8217,184,18,202,79,60,62,0,38,14,14,24,34,145
6012,8090,272,8,306,54,94,179,18,35,0,12,27,8,292
6013,8361,262,0,228,24,46,70,0,8,6,30,31,20,62
6014,7006,166,8,156,0,120,230,25,8,0,8,4,8,188
6015,7700,194,12,213,19,47,31,6,37,24,6,41,53,150
6016,8330,260,28,230,68,45,87,16,38,14,24,38,20,178
6017,8364,321,46,300,171,197,276,38,34,16,42,82,28,111
6018,8365,213,6,209,25,53,48,0,8,22,0,29,30,112
6019,8404,190,18,190,57,74,100,11,32,20,30,51,20,164
6020,8367,187,14,145,14,38,224,52,8,0,0,3,0,70
6021,4499,253,16,283,72,113,174,20,45,56,6,58,68,106
6022,8368,215,0,205,23,58,60,18,0,6,0,0,6,109
6023,6420,363,14,338,38,102,334,16,34,6,32,51,22,84
6024,8353,287,32,291,59,86,144,0,55,18,22,100,46,106
6025,8371,308,12,331,132,124,209,28,18,10,32,72,33,158
6026,4641,396,28,352,64,110,306,28,0,0,0,17,0,198
6027,3033,205,8,276,78,46,95,24,73,18,8,45,16,184
6028,8372,136,18,168,51,74,86,10,44,6,12,47,6,148
6029,8375,332,16,321,96,134,254,38,43,12,26,38,34,127
6030,8376,134,28,163,88,46,78,14,4,8,10,27,0,165
6031,8377,186,20,155,90,87,110,10,10,0,22,47,20,65
6032,8379,139,12,186,100,66,73,8,22,18,6,37,16,235
6033,8382,222,14,234,28,28,28,0,22,55,4,27,68,155
6034,8383,105,0,95,48,50,64,4,16,0,12,16,22,135
6035,6224,316,20,321,105,206,286,41,40,8,0,62,0,183
6036,8373,173,8,205,26,37,86,0,24,0,6,22,6,193
6037,5418,293,22,333,70,123,233,0,36,4,26,42,22,118
6038,6386,155,0,163,80,43,98,8,4,0,0,32,0,165
6039,5761,174,0,249,30,78,90,0,41,10,0,55,35,177
6040,8386,179,28,208,100,124,99,26,18,8,0,38,14,182
6041,8387,117,20,104,99,66,62,12,20,10,10,20,12,184
6042,8388,317,16,325,21,92,141,16,39,42,34,64,58,257
6043,8369,276,18,232,37,70,172,0,0,6,38,32,14,54
6044,2332,193,0,232,89,61,100,0,34,0,0,24,6,168
6045,8390,265,18,255,100,87,112,40,26,8,32,30,24,220
6046,2480,146,0,181,29,40,46,0,7,8,0,33,42,116
6047,8391,281,22,244,141,128,126,22,4,8,22,15,32,121
6048,7694,358,24,329,163,123,165,22,24,22,42,49,44,172
6049,8393,141,20,145,54,58,98,0,8,0,20,28,18,53
6050,7601,233,16,245,17,51,32,0,16,114,0,10,122,92
6051,8198,271,8,245,14,80,244,0,18,8,30,13,24,74
6052,47,304,39,320,138,62,114,8,42,32,16,47,24,115
6053,8395,149,20,220,89,76,73,0,48,22,10,56,24,188
6054,8396,274,10,299,80,205,305,46,36,10,0,51,20,148
6055,8397,377,20,315,118,163,288,16,23,24,62,59,36,130
6056,8398,362,52,315,82,104,208,36,40,8,16,46,8,176
6057,4739,172,12,200,27,46,44,0,10,32,6,15,24,166
6058,5964,299,6,359,117,116,110,18,90,12,0,86,30,189
6059,8401,242,16,241,113,123,120,8,26,0,4,47,28,222
6060,8253,188,54,149,4,26,90,0,0,6,24,20,10,81
6061,8403,376,10,429,102,140,280,38,63,10,8,51,36,275
6062,6828,194,24,183,32,78,269,6,6,0,0,30,0,81
6063,8399,474,48,425,104,168,340,36,48,14,2,56,40,174
6064,8406,371,50,364,120,157,124,6,22,32,28,74,66,137
6065,8407,387,26,353,88,76,97,6,12,12,0,24,24,192
6066,3121,158,10,176,60,42,106,12,18,0,0,48,0,144
6067,8408,312,30,303,52,127,168,24,14,56,10,22,124,288
6068,8410,403,20,421,136,122,178,32,60,34,24,67,74,211
6069,8411,203,24,214,70,87,113,10,37,45,6,32,41,140
6070,8413,284,22,287,47,53,94,6,26,6,94,91,6,52
6071,8412,210,16,268,124,58,77,0,24,6,6,27,14,209
6072,4467,303,16,273,53,50,96,36,13,14,22,9,54,170
6073,8414,269,26,257,64,163,316,16,44,0,24,80,10,119
6074,8400,452,14,459,166,197,286,10,66,22,36,54,38,238
6075,8415,247,28,255,88,89,156,29,59,16,10,41,26,191
6076,8416,417,42,348,112,133,203,28,40,24,74,85,30,104
6077,6596,536,30,498,14,42,154,8,34,50,122,78,78,45
6078,4026,281,8,257,38,37,183,0,33,0,30,59,64,43
6079,8417,147,33,190,43,69,66,8,40,8,0,33,8,229
6080,8420,215,14,227,74,87,85,26,16,10,0,44,10,172
6081,8421,17,2,17,6,0,10,4,0,0,0,0,0,48
6082,4899,228,10,238,53,85,228,14,16,0,6,42,16,81
6083,8423,200,8,256,159,103,81,16,46,18,2,76,26,285
6084,8425,202,22,175,78,66,103,8,18,26,66,18,46,207
6085,8426,110,0,114,8,20,16,0,2,6,18,13,6,187
6086,8245,171,14,196,62,48,72,24,32,8,18,30,20,163
6087,8427,41,10,51,16,10,40,0,10,0,0,20,0,108
6088,8428,186,10,212,22,151,114,10,12,5,0,16,0,282
6089,2791,255,55,197,37,0,20,16,8,18,10,8,18,85
6090,8370,326,10,355,101,129,218,24,46,16,0,62,32,270
6091,8431,284,14,283,161,124,117,4,51,22,0,46,50,209
6092,8432,212,10,183,18,48,244,20,36,18,20,40,8,51
6093,6254,215,22,245,116,94,88,32,64,6,6,50,30,160
6094,8434,152,8,160,46,42,32,10,20,6,0,22,10,125
6095,8435,310,6,289,12,16,114,0,0,16,112,16,48,33
6096,8287,250,4,247,50,28,93,0,22,14,32,23,18,227
6097,8436,272,20,261,132,110,156,20,36,8,18,41,34,290
6098,1207,339,35,330,76,88,173,8,14,54,52,37,70,168
6099,8438,203,30,225,74,70,92,0,21,0,20,38,28,168
6100,6383,154,18,182,49,61,119,0,8,14,0,21,6,74
6101,1986,288,22,252,87,62,166,12,20,10,46,70,22,82
6102,8441,227,6,268,76,134,124,14,41,34,0,57,26,239
6103,8443,211,20,221,132,138,117,0,33,0,28,50,21,160
6104,8448,179,6,201,94,93,109,20,46,26,26,62,34,152
6105,8447,260,28,246,57,36,42,10,10,10,36,23,10,176
6106,5329,36,6,81,60,16,4,8,0,14,0,7,14,98
6107,3457,153,8,212,78,79,104,44,28,18,20,69,8,148
6108,8454,386,32,313,165,124,174,24,6,12,0,48,18,284
6109,8456,330,26,338,130,177,284,28,36,32,18,65,36,183
6110,8394,333,26,283,70,69,250,26,20,0,40,20,20,152
6111,8324,246,0,279,12,61,348,16,45,4,20,40,12,49
6112,817,318,30,304,168,96,150,20,49,6,12,68,0,227
6113,8457,367,20,334,65,142,366,54,16,0,82,21,18,76
6114,8459,210,16,271,56,172,166,10,26,20,18,71,8,236
6115,7931,338,28,296,54,148,224,34,12,0,18,29,18,126
6116,8460,246,24,228,82,126,232,28,30,12,18,23,10,243
6117,8451,175,10,206,25,20,18,0,0,10,0,20,24,158
6118,8461,194,20,162,48,93,196,0,0,10,8,45,22,119
6119,8458,262,14,260,58,132,218,32,23,0,4,40,18,208
6120,8462,252,24,252,84,130,189,38,51,20,32,68,28,204
6121,8463,366,26,322,84,235,362,32,16,0,0,21,20,289
6122,8424,198,18,192,82,85,92,6,81,18,10,84,16,153
6123,8465,306,26,330,115,138,240,6,46,12,28,110,38,157
6124,8466,190,6,261,110,45,123,26,63,16,6,44,14,137
6125,8467,180,6,169,70,122,160,20,22,16,8,30,26,200
6126,8468,227,42,261,122,115,132,14,60,20,14,68,32,173
6127,8731,200,14,232,18,67,85,0,25,8,8,54,24,135
6128,8444,357,18,335,162,124,146,0,23,16,10,61,46,304
6129,8469,477,66,443,162,224,334,24,46,22,72,68,40,163
6130,8471,220,14,189,21,65,273,22,12,0,0,6,0,134
6131,8472,426,68,349,124,173,346,2,36,26,28,125,36,43
6132,8473,202,14,228,106,117,124,0,30,3,8,41,16,136
6133,8138,153,20,185,27,64,101,35,22,0,0,20,8,332
6134,8475,241,18,260,86,80,110,16,30,8,20,52,18,127
6135,8476,177,11,190,24,152,144,26,11,10,6,18,6,239
6136,4016,135,8,147,99,38,23,6,23,3,10,16,6,143
6137,8479,164,16,171,44,53,211,6,6,0,6,26,12,101
6138,8481,228,22,261,166,138,116,16,44,18,4,44,24,180
6139,8483,306,8,340,153,108,143,20,56,28,8,57,38,323
6140,8484,387,40,441,80,218,362,46,62,36,14,77,46,332
6141,4836,115,8,178,108,42,36,0,20,24,8,45,22,183
6142,2682,178,10,203,52,128,141,18,12,0,10,24,0,180
6143,8487,228,24,217,96,110,144,6,28,32,46,42,68,230
6144,8488,389,16,386,85,155,238,28,55,8,26,50,64,253
6145,1369,287,26,359,160,132,139,22,77,24,6,81,16,244
6146,8490,168,10,164,66,66,68,12,8,0,0,20,20,127
6147,7412,206,14,189,26,72,172,0,14,12,8,28,18,107
6148,2083,209,24,222,28,40,164,4,22,10,8,59,30,64
6149,8132,129,8,176,16,125,96,8,36,10,0,33,18,241
6150,4369,158,42,236,121,72,90,0,46,36,0,56,30,158
6151,3984,314,26,303,47,83,302,14,11,8,0,39,30,69
6152,8489,142,8,206,124,47,60,18,53,8,6,46,18,261
6153,8496,100,14,98,13,33,28,28,3,0,8,3,0,138
6154,7778,464,24,425,14,54,244,0,30,6,126,87,26,41
6155,8497,215,36,222,99,109,160,10,50,16,8,52,34,201
6156,1896,274,6,318,98,88,145,4,58,26,20,74,15,124
6157,1755,83,8,113,63,29,70,6,18,0,8,30,8,108
6158,8498,164,6,188,74,108,66,22,30,10,18,32,10,332
6159,8491,346,2,324,96,79,100,26,36,18,8,38,30,89
6160,5506,201,26,192,54,74,68,8,21,4,8,30,14,220
6161,8499,264,38,264,82,119,272,44,59,8,22,50,22,232
6162,2002,132,0,151,27,65,80,0,26,0,8,20,6,144
6163,8502,271,10,299,75,135,130,10,28,18,18,82,56,209
6164,2596,209,32,223,61,89,170,10,22,0,8,42,14,120
6165,8503,163,0,175,50,35,62,0,12,20,0,30,32,184
6166,8505,302,46,275,137,114,156,54,44,16,20,58,24,227
6167,8507,383,30,368,161,140,190,6,33,30,36,62,50,140
6168,8508,318,10,284,35,76,110,0,0,0,26,48,20,80
6169,8509,110,28,130,35,46,40,0,26,6,14,25,14,182
6170,4137,117,14,136,58,12,21,0,8,14,0,12,8,204
6171,8511,199,8,223,65,74,193,0,15,14,6,40,33,169
6172,8512,405,30,306,85,120,418,0,10,0,20,30,20,52
6173,8145,198,6,195,30,82,223,4,6,0,0,0,0,82
6174,8515,145,8,156,82,84,68,10,26,14,10,25,14,122
6175,3607,282,36,276,106,92,112,34,49,12,14,49,32,201
6176,8516,130,10,162,24,45,76,20,13,0,0,18,10,176
6177,8517,209,42,203,129,76,78,12,36,28,10,39,44,128
6178,8518,237,22,264,113,153,152,16,49,6,0,88,28,243
6179,7192,227,4,242,72,107,195,18,35,0,8,39,16,161
6180,8519,242,18,283,95,139,172,34,34,4,8,38,4,333
6181,5165,49,0,53,14,32,24,0,12,0,0,17,0,121
6182,7274,212,20,250,62,130,208,28,25,8,10,20,16,234
6183,8521,159,16,192,55,42,78,6,44,16,12,40,24,216
6184,8522,394,31,362,50,40,84,0,0,62,78,29,72,60
6185,8525,106,8,203,59,101,71,8,6,16,10,50,16,240
6186,8526,265,0,318,86,101,112,0,57,24,10,67,34,369
6187,8530,184,16,201,89,80,79,26,16,8,8,55,28,148
6188,8531,218,20,188,126,120,133,0,18,0,24,14,20,99
6189,8532,252,44,223,70,128,254,12,4,0,14,40,16,85
6190,8534,134,8,170,91,9,29,23,0,0,0,5,20,149
6191,8535,293,24,295,115,137,214,14,42,2,64,70,28,142
6192,8536,294,36,274,58,80,93,20,0,10,18,4,16,139
6193,8537,287,20,290,75,61,79,0,17,38,24,25,58,177
6194,8538,215,12,204,12,14,0,10,0,34,20,0,62,90
6195,8542,137,10,175,54,77,57,10,20,18,20,57,16,271
6196,8543,252,36,236,128,94,202,46,54,10,14,53,28,181
6197,8544,125,0,163,76,49,18,4,14,20,0,24,16,226
6198,5692,171,10,192,47,33,6,0,34,6,8,48,9,99
6199,8545,167,0,217,53,58,71,18,61,20,4,52,20,168
6200,8546,363,10,314,117,118,156,20,49,22,26,53,58,122
6201,8547,310,20,345,115,155,140,0,64,34,18,88,58,116
6202,8548,300,26,265,117,180,210,32,28,10,30,66,30,170
6203,8549,340,10,355,80,165,385,20,30,10,50,80,40,140
6204,8539,189,16,178,73,54,76,8,10,0,14,32,16,188
6205,8551,171,20,218,126,95,102,24,50,16,6,46,16,243
6206,8552,39,6,50,8,14,6,0,0,14,0,0,20,29
6207,7945,109,14,88,50,48,80,0,0,10,10,9,32,41
6208,6565,138,8,167,62,69,72,16,29,6,4,40,6,133
6209,8553,168,8,216,81,102,54,2,44,20,0,60,18,228
6210,8555,451,72,356,86,98,104,16,0,0,0,10,22,105
6211,6147,171,11,210,80,111,148,33,15,15,0,20,21,288
6212,8558,270,16,239,66,101,344,34,32,0,20,29,28,105
6213,8541,394,36,361,182,129,164,22,24,28,14,59,44,214
6214,8550,135,8,201,54,137,134,24,8,8,0,27,6,196
6215,8566,281,24,306,150,158,208,36,51,30,0,74,44,268
6216,1339,202,12,253,61,113,106,20,18,8,4,19,4,266
6217,8569,321,26,315,106,155,172,32,43,22,32,48,34,254
6218,8570,188,0,215,68,78,92,0,18,14,8,28,8,283
6219,4703,233,6,260,103,152,174,0,12,16,6,34,34,112
6220,8572,369,56,376,133,132,196,44,34,42,30,66,64,227
6221,8573,172,10,178,26,38,94,0,12,14,58,47,44,77
6222,8575,220,46,220,0,57,76,16,0,40,66,0,42,184
6223,8574,210,14,215,54,64,140,6,18,6,18,14,34,136
6224,6843,302,36,295,56,79,352,8,46,8,24,90,34,81
6225,8577,226,20,283,98,140,236,6,22,6,4,59,18,161
6226,8576,108,20,137,57,20,32,0,12,17,8,25,17,94
6227,7197,123,24,152,62,35,32,0,10,8,0,30,8,131
6228,7811,298,34,274,105,70,198,16,25,22,52,40,62,110
6229,6919,201,6,208,50,43,42,18,10,10,20,26,22,138
6230,8580,101,12,123,46,34,64,24,16,14,12,6,20,197
6231,6918,328,20,313,77,130,401,6,32,10,24,49,28,118
6232,8581,281,20,281,20,123,322,20,31,20,50,73,10,107
6233,8582,207,14,191,50,50,50,0,0,20,76,15,30,231
6234,8583,371,40,344,64,56,74,30,28,20,106,49,20,94
6235,8584,363,34,364,124,124,218,8,44,16,20,73,56,116
6236,8587,262,8,279,12,176,305,18,10,0,18,25,8,257
6237,8589,283,10,299,132,145,141,0,61,18,36,88,38,229
6238,8590,483,54,395,122,134,144,26,37,12,102,68,28,151
6239,5800,329,32,292,83,135,318,0,22,8,24,31,16,81
6240,8591,383,28,348,100,182,358,30,0,8,0,18,42,143
6241,4319,241,16,278,57,112,122,10,37,24,38,40,52,87
6242,3590,212,6,200,145,57,64,18,22,16,20,28,30,136
6243,5065,88,0,108,20,24,20,16,27,0,6,27,0,107
6244,8562,169,14,178,86,60,54,4,5,18,42,19,46,102
6245,7991,266,30,254,121,132,238,16,23,10,0,62,30,203
6246,8597,366,38,334,62,63,66,8,22,59,4,23,86,84
6247,8596,261,36,266,86,78,134,20,15,18,32,36,38,220
6248,8482,217,14,205,58,81,172,0,6,28,18,19,78,78
6249,1891,175,16,207,46,58,66,26,26,20,4,29,18,114
6250,8600,125,29,168,86,39,8,6,0,14,0,24,6,169
6251,8446,178,10,172,20,31,106,0,12,0,6,18,0,47
6252,5629,206,0,270,89,98,118,60,35,0,12,46,0,339
6253,8593,155,6,177,45,54,22,0,14,10,0,34,26,275
6254,8602,337,26,304,121,105,246,8,42,8,16,26,28,210
6255,6466,270,18,225,76,107,260,4,12,10,18,30,36,81
6256,8579,240,8,280,83,150,220,36,28,8,0,60,0,245
6257,3073,322,36,279,35,53,75,8,16,43,18,15,43,57
6258,8604,181,6,156,46,47,87,20,5,0,58,27,14,76
6259,8606,283,20,274,93,63,96,0,32,30,10,48,50,87
6260,8291,277,42,267,101,70,114,6,19,36,44,36,56,168
6261,8607,283,36,293,134,166,219,26,48,4,10,76,24,175
6262,2160,211,0,264,68,94,61,0,55,8,22,45,8,185
6263,8609,482,4,419,54,117,470,8,45,10,36,55,26,132
6264,8611,196,40,172,60,53,70,10,10,12,40,23,22,145
6265,8612,297,24,343,178,194,198,32,59,20,18,67,18,320
6266,6933,164,2,221,120,41,53,8,14,20,0,23,12,190
6267,2821,446,54,422,182,251,334,22,57,46,42,111,50,171
6268,8614,379,36,319,68,86,140,26,6,0,70,15,30,111
6269,6483,173,10,184,72,99,128,0,23,0,0,41,6,113
6270,2993,207,8,209,0,34,92,18,10,0,8,21,28,172
6271,8616,247,26,190,93,18,46,30,20,30,28,21,32,164
6272,8617,175,8,178,20,49,202,0,12,0,60,44,0,48
6273,8620,475,10,364,80,68,162,0,0,14,20,4,46,19
6274,8619,81,0,134,10,26,65,0,24,0,0,25,8,223
6275,8622,262,40,314,115,143,212,18,24,35,8,77,61,201
6276,8624,182,16,219,54,100,160,30,10,6,20,32,12,180
6277,8625,305,40,249,108,147,254,8,28,18,26,49,36,99
6278,8627,240,32,222,52,55,282,0,4,18,24,42,26,42
6279,8626,157,0,224,72,23,41,0,16,10,0,13,18,390
6280,8630,139,18,156,59,90,70,8,14,12,20,77,10,86
6281,856,376,8,318,90,58,78,18,6,8,10,17,42,68
6282,8633,243,28,267,100,99,108,32,42,20,22,47,38,159
6283,8340,173,0,219,91,60,58,10,23,14,0,54,6,401
6284,8384,116,20,71,40,88,92,10,0,0,10,2,0,49
6285,8637,144,10,127,63,50,70,26,36,10,2,14,18,121
6286,7056,228,18,210,74,14,64,8,8,4,4,17,12,111
6287,8639,216,24,204,51,23,56,8,3,16,22,14,24,308
6288,8638,112,0,126,36,40,22,0,5,8,20,8,12,246
6289,8640,213,14,241,49,98,122,12,44,2,26,80,20,189
6290,8641,258,14,258,89,71,104,0,8,23,38,52,38,214
6291,8643,250,60,250,20,40,40,0,25,40,60,40,95,342
6292,8567,258,8,233,27,37,91,0,12,8,82,28,16,45
6293,8523,165,16,194,83,29,30,4,7,6,0,7,34,115
6294,7725,170,22,209,92,66,62,0,18,28,0,31,42,215
6295,8039,174,0,188,13,30,46,6,8,0,0,31,6,133
6296,8343,306,44,309,50,158,285,28,46,20,12,80,24,68
6297,8645,159,40,172,34,120,184,50,22,8,36,23,0,82
6298,8636,268,30,223,50,115,268,10,10,0,10,29,30,53
6299,8646,309,36,304,114,119,151,0,44,30,36,79,32,190
6300,4192,299,8,311,77,104,128,2,16,6,0,49,32,134
6301,8647,181,10,214,94,58,127,16,18,10,0,27,20,245
6302,2171,412,21,405,131,73,212,26,35,8,28,55,28,248
6303,8648,294,24,286,61,174,206,26,32,18,68,51,28,126
6304,8649,303,34,287,121,143,254,0,25,6,14,49,26,108
6305,8651,220,27,241,78,149,170,8,40,14,16,74,34,119
6306,8650,314,16,267,83,201,270,38,14,0,4,32,24,152
6307,8652,245,18,241,137,136,106,6,40,10,18,69,26,191
6308,3355,337,26,305,76,91,198,8,25,8,0,78,8,123
6309,8657,197,38,199,91,90,98,4,26,14,30,57,28,119
6310,8660,44,8,39,0,16,26,0,0,16,18,16,16,17
6311,3862,195,40,214,84,171,188,28,35,0,10,27,10,287
6312,8661,332,10,305,11,16,40,0,20,0,134,91,16,29
6313,6841,274,24,278,119,88,108,12,25,12,16,44,28,142
6314,904,330,49,343,118,38,72,34,34,33,16,64,25,166
6315,8529,352,18,302,16,150,390,0,20,0,34,64,38,95
6316,8663,250,35,248,161,99,104,0,15,38,0,26,70,138
6317,8665,252,24,270,100,137,102,0,35,34,14,73,54,242
6318,8666,278,18,259,69,134,154,18,6,26,32,54,52,52
6319,8667,267,54,238,156,124,114,46,28,8,14,26,28,199
6320,8670,295,38,263,147,94,102,24,18,22,16,23,42,139
6321,8672,335,48,326,130,149,230,14,43,20,16,72,48,210
6322,8673,204,0,216,16,129,246,6,16,4,20,33,10,168
6323,8674,295,26,311,108,160,237,16,57,0,28,87,31,93
6324,5177,371,40,330,52,110,434,14,18,0,24,45,18,29
6325,8675,373,36,298,128,76,126,58,24,10,20,23,22,200
6326,1090,275,28,249,112,88,81,18,26,8,22,29,8,165
6327,8676,36,14,81,23,0,6,2,6,12,0,11,12,133
6328,7385,207,18,208,72,61,68,0,54,6,0,46,12,112
6329,5103,172,14,229,14,87,114,8,51,16,6,24,30,221
6330,8679,172,0,225,107,79,63,0,44,12,0,65,18,256
6331,8681,334,38,310,80,128,220,16,14,24,40,54,40,174
6332,5214,223,6,222,29,79,221,0,41,0,22,26,0,114
6333,8683,188,26,189,40,71,96,0,22,10,0,62,36,110
6334,5218,327,38,282,134,93,116,28,43,18,52,51,34,136
6335,8688,247,26,238,42,63,266,10,27,30,10,33,36,86
6336,8687,230,30,184,108,68,92,8,6,16,10,7,40,96
6337,8691,180,6,173,42,65,130,14,8,4,0,13,12,223
6338,8685,307,6,309,37,61,232,10,30,14,26,58,32,96
6339,8692,334,22,328,94,104,95,8,20,32,8,23,54,133
6340,8686,116,0,150,21,78,86,10,5,0,0,5,0,184
6341,8693,254,20,286,138,98,156,20,61,16,0,59,42,234
6342,8695,132,6,160,71,43,70,8,45,0,14,40,6,160
6343,8437,222,10,234,66,52,58,0,21,30,18,29,36,77
6344,7278,316,14,304,82,49,79,0,10,14,32,13,44,180
6345,7868,310,10,392,70,120,60,20,30,5,0,58,25,365
6346,8699,276,16,253,67,98,168,42,58,18,50,63,18,186
6347,7834,383,44,409,102,180,400,86,20,24,0,66,48,236
6348,8704,47,6,80,16,10,14,0,14,8,0,23,8,51
6349,8696,312,8,321,80,105,199,18,18,0,8,36,16,294
6350,6159,261,12,278,93,116,157,0,18,4,12,67,12,169
6351,8701,269,34,275,104,150,178,62,75,10,38,64,10,218
6352,4269,359,14,374,97,118,186,30,35,10,50,69,28,167
6353,8706,182,10,210,38,95,74,18,38,18,8,47,24,205
6354,8708,241,18,210,120,118,140,18,26,10,24,26,30,235
6355,8707,165,24,168,90,54,86,18,19,0,2,35,30,184
6356,8709,387,26,313,162,166,270,26,10,22,22,48,56,161
6357,8710,233,12,252,101,73,143,8,27,6,6,34,16,317
6358,8712,139,22,125,63,68,66,18,17,4,9,20,14,168
6359,2173,337,20,344,96,160,167,26,45,32,22,57,48,153
6360,2243,190,6,197,74,155,96,36,62,16,0,90,20,224
6361,8713,493,32,439,31,41,132,0,0,40,172,82,50,24
6362,8714,384,46,325,136,154,236,16,14,16,28,42,30,116
6363,2004,247,22,244,61,65,52,14,10,24,32,27,90,80
6364,2189,239,14,247,48,41,78,8,20,14,16,49,48,86
6365,8715,239,16,259,77,104,106,8,71,32,46,79,38,175
6366,5144,271,20,248,87,238,206,24,4,0,12,25,20,214
6367,845,200,10,193,28,15,56,36,18,8,16,10,8,140
6368,8755,232,51,260,70,116,158,32,44,22,0,47,36,230
6369,8719,251,48,313,170,151,152,22,47,22,14,50,50,205
6370,8720,207,8,222,61,30,112,14,43,8,20,46,8,131
6371,8603,247,22,282,84,67,130,6,28,18,12,40,40,202
6372,4156,209,23,217,80,12,16,12,0,0,0,7,0,44
6373,8722,281,46,298,106,136,209,0,42,8,30,90,8,183
6374,1993,144,16,143,34,91,160,4,8,0,0,11,0,186
6375,8723,195,18,185,60,56,50,20,30,14,40,34,20,110
6376,8601,113,24,140,46,44,38,16,8,16,14,27,14,138
6377,8728,173,6,206,80,59,70,0,0,0,16,57,16,85
6378,8732,239,18,314,93,110,149,16,34,6,0,32,22,222
6379,8734,199,14,218,23,50,131,6,26,28,16,71,32,80
6380,8736,352,28,303,48,44,58,0,10,0,20,15,20,60
6381,8735,273,24,300,85,78,198,10,67,0,0,21,0,201
6382,8631,194,0,211,97,119,100,0,5,0,0,25,30,141
6383,8739,213,14,229,121,171,192,18,26,28,16,90,22,77
6384,8740,301,20,299,125,124,106,0,26,40,32,29,38,179
6385,8724,262,10,226,12,46,62,12,0,22,48,15,48,68
6386,8743,164,0,147,61,44,66,0,22,25,24,20,33,127
6387,8744,327,20,287,64,144,283,20,0,10,0,37,0,210
6388,8745,210,6,224,75,100,103,18,35,34,24,40,60,198
6389,4832,204,20,197,31,18,36,0,0,32,32,8,24,46
6390,8747,296,38,259,104,108,186,15,14,8,20,18,22,134
6391,8748,176,43,163,10,10,56,0,0,0,8,10,0,252
6392,8749,241,9,297,85,125,124,3,46,16,0,83,34,301
6393,8750,260,37,285,91,128,155,20,50,26,54,66,54,299
6394,8751,355,28,361,78,179,362,0,58,14,34,110,34,105
6395,8752,224,32,240,109,91,126,10,44,8,22,30,18,149
6396,8753,313,32,317,127,155,245,14,66,6,42,92,40,128
6397,8758,266,37,266,92,171,226,16,17,18,28,62,40,140
6398,8759,279,20,281,83,139,96,10,38,14,24,78,58,198
6399,8721,224,20,285,117,116,56,0,44,6,0,58,30,140
6400,8760,159,14,188,41,93,147,44,2,0,0,6,0,115
6401,8765,243,50,207,65,123,196,0,23,6,6,0,10,41
6402,7718,191,10,218,93,117,144,30,50,0,0,67,20,201
6403,3199,193,24,201,72,103,102,0,29,20,0,49,14,112
6404,8767,287,20,308,191,138,138,20,56,34,30,89,44,225
6405,2781,98,0,94,30,50,53,0,0,0,0,5,26,101
6406,8772,387,20,397,121,196,394,24,72,10,18,139,32,166
6407,8656,145,10,173,49,40,46,0,4,16,8,27,46,145
6408,8776,124,24,155,53,46,54,10,36,6,8,32,16,255
6409,8052,342,20,332,104,144,349,12,42,6,28,82,36,94
6410,8730,211,0,248,86,57,48,0,37,21,0,47,37,244
